UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rad/s],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
5815,M20674,1,301.3,311.0,146.817096677763,47.5,197,0,0,0,0,0,0
5816,L52995,0,301.2,311.0,174.8819910498318,33.0,200,0,0,0,0,0,0
5817,L52996,0,301.3,311.0,165.66665259930176,35.6,202,0,0,0,0,0,0
5818,L52997,0,301.3,311.0,161.47786239451537,35.1,204,0,0,0,0,0,0
5819,L52998,0,301.3,311.0,161.16370312915637,36.9,206,0,0,0,0,0,0
5820,L52999,0,301.3,311.0,148.49261275967757,41.9,208,0,0,0,0,0,0
5821,L53000,0,301.3,311.1,180.43213807117377,27.6,210,0,0,0,0,0,0
5822,L53001,0,301.3,311.1,136.44984092091667,49.2,212,0,0,0,0,0,0
5823,M20682,1,301.3,311.0,153.20500174006224,50.2,214,0,0,0,0,0,0
5824,L53003,0,301.2,311.0,161.6873019047547,39.3,217,0,0,0,0,0,0
5825,L53004,0,301.2,311.0,167.13272917097697,37.2,219,0,0,0,0,0,0
5826,L53005,0,301.3,311.1,147.96901398407925,42.0,221,0,0,0,0,0,0
5827,M20686,1,301.3,311.1,156.24187463853238,41.2,223,0,0,0,0,0,0
5828,L53007,0,301.3,311.1,170.06488231432746,40.9,0,0,0,0,0,0,0
5829,L53008,0,301.3,311.1,157.4985116999683,39.1,2,0,0,0,0,0,0
5830,M20689,1,301.2,311.1,164.82889455834447,34.3,4,0,0,0,0,0,0
5831,M20690,1,301.3,311.2,150.58700786207075,42.4,7,0,0,0,0,0,0
5832,L53011,0,301.3,311.3,154.35691904637852,50.7,10,0,0,0,0,0,0
5833,L53012,0,301.3,311.2,175.40558982543013,32.1,12,0,0,0,0,0,0
5834,L53013,0,301.3,311.2,152.57668320934428,44.5,14,0,0,0,0,0,0
5835,L53014,0,301.3,311.3,150.1681288415921,49.8,16,0,0,0,0,0,0
5836,L53015,0,301.3,311.2,174.6725515395925,30.1,18,0,0,0,0,0,0
5837,L53016,0,301.2,311.1,162.31562043547265,39.7,20,0,0,0,0,0,0
5838,M20697,1,301.3,311.1,192.05603088945603,25.4,22,0,0,0,0,0,0
5839,M20698,1,301.4,311.2,154.5663585566178,36.5,25,0,0,0,0,0,0
5840,M20699,1,301.4,311.2,161.3731426393957,36.3,28,0,0,0,0,0,0
5841,M20700,1,301.3,311.1,165.5619328441821,30.9,31,0,0,0,0,0,0
5842,M20701,1,301.3,311.1,175.7197490907891,30.7,34,0,0,0,0,0,0
5843,L53022,0,301.4,311.2,141.89526818713898,50.6,37,0,0,0,0,0,0
5844,L53023,0,301.5,311.2,178.0235837034216,28.8,39,0,0,0,0,0,0
5845,L53024,0,301.4,311.1,153.1002819849426,37.1,41,0,0,0,0,0,0
5846,M20705,1,301.4,311.2,180.85101709165244,26.5,43,0,0,0,0,0,0
5847,L53026,0,301.4,311.3,175.30087007031045,33.3,46,0,0,0,0,0,0
5848,L53027,0,301.4,311.3,146.2934979021647,42.3,48,0,0,0,0,0,0
5849,L53028,0,301.4,311.3,243.26399114296964,15.9,50,0,0,0,0,0,0
5850,M20709,1,301.4,311.2,150.1681288415921,47.6,52,0,0,0,0,0,0
5851,L53030,0,301.3,311.1,163.36281798666923,35.3,55,0,0,0,0,0,0
5852,L53031,0,301.2,311.0,164.72417480322483,32.8,57,0,0,0,0,0,0
5853,H35266,2,301.2,310.9,188.28611970514828,22.3,59,0,0,0,0,0,0
5854,L53033,0,301.2,311.0,164.09585627250686,35.1,64,0,0,0,0,0,0
5855,L53034,0,301.2,310.9,148.28317324943825,53.3,66,0,0,0,0,0,0
5856,M20715,1,301.2,310.9,149.12093129039553,45.2,68,0,0,0,0,0,0
5857,H35270,2,301.2,310.9,167.3421686812163,35.9,71,0,0,0,0,0,0
5858,L53037,0,301.3,310.9,184.30676901060122,23.9,76,0,0,0,0,0,0
5859,L53038,0,301.3,311.0,141.16222990130137,44.5,78,0,0,0,0,0,0
5860,L53039,0,301.3,311.0,161.47786239451537,33.6,80,0,0,0,0,0,0
5861,L53040,0,301.3,310.9,163.9911365173872,33.1,82,0,0,0,0,0,0
5862,L53041,0,301.3,311.0,162.73449945595127,47.7,84,0,0,0,0,0,0
5863,L53042,0,301.4,311.0,153.93804002589985,40.6,86,0,0,0,0,0,0
5864,M20723,1,301.4,311.1,184.09732950036187,25.4,88,0,0,0,0,0,0
5865,M20724,1,301.4,311.0,155.61355610781442,36.5,91,0,0,0,0,0,0
5866,M20725,1,301.5,311.1,146.817096677763,40.0,94,0,0,0,0,0,0
5867,L53046,0,301.5,311.1,152.7861227195836,45.1,97,0,0,0,0,0,0
5868,L53047,0,301.5,311.0,156.4513141487717,45.3,99,0,0,0,0,0,0
5869,L53048,0,301.5,311.1,181.26989611213105,27.9,101,0,0,0,0,0,0
5870,L53049,0,301.5,311.1,217.3982116284137,18.7,103,0,0,0,0,0,0
5871,L53050,0,301.5,311.1,215.1990967709008,16.8,105,0,0,0,0,0,0
5872,L53051,0,301.5,311.1,153.83332027078018,49.5,107,0,0,0,0,0,0
5873,M20732,1,301.5,311.0,157.4985116999683,42.6,109,0,0,0,0,0,0
5874,M20733,1,301.5,311.1,146.18877814704504,43.5,112,0,0,0,0,0,0
5875,M20734,1,301.5,311.1,173.8347934986352,33.8,115,0,0,0,0,0,0
5876,M20735,1,301.5,311.0,165.14305382370344,39.7,118,0,0,0,0,0,0
5877,L53056,0,301.5,311.1,149.33037080063482,52.1,121,0,0,0,0,0,0
5878,L53057,0,301.5,311.1,152.68140296446393,41.4,123,0,0,0,0,0,0
5879,L53058,0,301.4,311.0,160.5353845984384,45.8,125,0,0,0,0,0,0
5880,L53059,0,301.4,311.0,178.12830345854127,28.4,127,0,0,0,0,0,0
5881,L53060,0,301.5,311.1,150.1681288415921,49.6,129,0,0,0,0,0,0
5882,L53061,0,301.4,311.1,204.41296199357586,22.7,131,0,0,0,0,0,0
5883,L53062,0,301.4,311.1,153.83332027078018,36.9,133,0,0,0,0,0,0
5884,L53063,0,301.4,311.1,188.49555921538757,26.0,135,0,0,0,0,0,0
5885,M20744,1,301.3,311.1,150.58700786207075,43.0,137,0,0,0,0,0,0
5886,L53065,0,301.3,311.1,172.47343668207964,28.2,140,0,0,0,0,0,0
5887,L53066,0,301.4,311.1,156.4513141487717,41.9,142,0,0,0,0,0,0
5888,H35301,2,301.4,311.1,151.32004614790836,41.4,144,0,0,0,0,0,0
5889,M20748,1,301.5,311.1,157.8126709653273,38.6,149,0,0,0,0,0,0
5890,M20749,1,301.4,311.0,129.22417781766015,55.8,152,0,0,0,0,0,0
5891,L53070,0,301.4,311.0,171.11207986552404,32.6,155,0,0,0,0,0,0
5892,L53071,0,301.4,311.0,139.69615332962613,53.3,157,0,0,0,0,0,0
5893,L53072,0,301.4,311.1,154.14747953613917,44.5,159,0,0,0,0,0,0
5894,M20753,1,301.3,311.0,147.6548547187203,52.7,161,0,0,0,0,0,0
5895,L53074,0,301.2,310.9,167.23744892609665,37.9,164,0,0,0,0,0,0
5896,M20755,1,301.2,310.9,152.89084247470328,46.7,166,0,0,0,0,0,0
5897,L53076,0,301.1,310.8,133.41296802244653,55.7,169,0,0,0,0,0,0
5898,M20757,1,301.0,310.7,158.85986851652387,40.2,171,0,0,0,0,0,0
5899,L53078,0,301.0,310.7,136.1356816555577,57.2,174,0,0,0,0,0,0
5900,H35313,2,300.9,310.6,176.55750713174638,27.7,176,0,0,0,0,0,0
5901,M20760,1,300.9,310.7,155.50883635269477,41.0,181,0,0,0,0,0,0
5902,L53081,0,301.0,310.7,153.3097214951819,45.8,184,0,0,0,0,0,0
5903,L53082,0,300.9,310.6,167.3421686812163,35.4,186,0,0,0,0,0,0
5904,L53083,0,300.9,310.5,198.33921619663562,21.9,188,0,0,0,0,0,0
5905,M20764,1,300.8,310.5,139.2772743091475,59.0,190,0,0,0,0,0,0
5906,H35319,2,300.8,310.5,165.66665259930176,31.1,193,0,0,0,0,0,0
5907,L53086,0,300.7,310.3,160.5353845984384,35.6,198,0,0,0,0,0,0
5908,H35321,2,300.8,310.4,148.59733251479722,46.4,200,0,0,0,0,0,0
5909,M20768,1,300.8,310.3,159.80234631260083,36.3,205,0,0,0,0,0,0
5910,H35323,2,300.7,310.2,142.8377459832159,65.3,208,1,1,0,1,1,0
5911,M20770,1,300.8,310.3,152.68140296446393,43.4,0,0,0,0,0,0,0
5912,M20771,1,300.8,310.4,134.87904459412178,64.0,3,0,0,0,0,0,0
5913,M20772,1,300.7,310.3,173.73007374351556,29.8,6,0,0,0,0,0,0
5914,H35327,2,300.7,310.2,154.8805178219768,52.3,9,0,0,0,0,0,0
5915,L53094,0,300.7,310.3,166.71385015049836,36.0,14,0,0,0,0,0,0
5916,M20775,1,300.6,310.2,160.43066484331877,38.7,16,0,0,0,0,0,0
5917,L53096,0,300.6,310.2,162.83921921107094,41.9,19,0,0,0,0,0,0
5918,L53097,0,300.6,310.2,140.42919161546376,52.6,21,0,0,0,0,0,0
5919,L53098,0,300.6,310.1,161.3731426393957,42.0,23,0,0,0,0,0,0
5920,L53099,0,300.6,310.3,148.0737337391989,50.6,25,0,0,0,0,0,0
5921,L53100,0,300.5,310.2,184.72564803107983,25.9,27,0,0,0,0,0,0
5922,L53101,0,300.5,310.3,139.90559283986545,57.1,29,0,0,0,0,0,0
5923,L53102,0,300.5,310.3,150.27284859671178,43.3,31,0,0,0,0,0,0
5924,M20783,1,300.4,310.3,160.95426361891708,35.0,33,0,0,0,0,0,0
5925,L53104,0,300.3,310.2,143.36134475881423,48.8,36,0,0,0,0,0,0
5926,M20785,1,300.2,310.1,169.54128353872918,31.3,38,0,0,0,0,0,0
5927,L53106,0,300.2,310.1,150.79644737231007,51.1,41,0,0,0,0,0,0
5928,L53107,0,300.2,310.1,172.68287619231896,30.5,43,0,0,0,0,0,0
5929,M20788,1,300.2,310.1,162.31562043547265,38.7,45,0,0,0,0,0,0
5930,L53109,0,300.3,310.2,154.04275978101953,45.2,48,0,0,0,0,0,0
5931,L53110,0,300.3,310.3,155.29939684245542,51.6,50,0,0,0,0,0,0
5932,L53111,0,300.3,310.4,139.90559283986545,54.4,52,0,0,0,0,0,0
5933,L53112,0,300.5,310.5,158.65042900628455,36.6,54,0,0,0,0,0,0
5934,L53113,0,300.5,310.5,143.78022377929287,47.4,56,0,0,0,0,0,0
5935,H35348,2,300.6,310.5,152.26252394398531,51.2,58,0,0,0,0,0,0
5936,L53115,0,300.5,310.5,172.36871692696,34.5,63,0,0,0,0,0,0
5937,M20796,1,300.5,310.4,162.10618092523333,37.3,65,0,0,0,0,0,0
5938,M20797,1,300.6,310.5,153.1002819849426,41.3,68,0,0,0,0,0,0
5939,L53118,0,300.5,310.4,178.23302321366094,33.1,71,0,0,0,0,0,0
5940,L53119,0,300.5,310.5,147.5501349636006,60.9,73,0,0,0,0,0,0
5941,M20800,1,300.6,310.6,149.4350905557545,52.8,75,0,0,0,0,0,0
5943,L53122,0,300.7,310.7,151.84364492350664,43.4,80,0,0,0,0,0,0
5944,L53123,0,300.7,310.7,161.3731426393957,41.3,82,0,0,0,0,0,0
5945,M20804,1,300.7,310.6,155.4041165975751,38.0,84,0,0,0,0,0,0
5946,M20805,1,300.8,310.8,148.17845349431857,44.5,87,0,0,0,0,0,0
5947,L53126,0,300.7,310.8,156.66075365901102,46.4,90,0,0,0,0,0,0
5948,M20807,1,300.7,310.8,153.41444125030156,45.2,92,0,0,0,0,0,0
5949,L53128,0,300.7,310.8,221.27284256784108,18.5,95,0,0,0,0,0,0
5950,M20809,1,300.7,310.8,157.70795121020763,44.0,97,0,0,0,0,0,0
5951,L53130,0,300.7,310.8,176.87166639710534,28.9,100,0,0,0,0,0,0
5952,L53131,0,300.7,310.9,172.78759594743863,29.4,102,0,0,0,0,0,0
5953,L53132,0,300.7,310.8,163.67697725202822,33.8,104,0,0,0,0,0,0
5954,M20813,1,300.7,310.9,155.61355610781442,38.9,106,0,0,0,0,0,0
5955,L53134,0,300.8,310.9,181.37461586725072,25.7,109,0,0,0,0,0,0
5956,L53135,0,300.7,310.8,173.10175521279757,31.6,111,0,0,0,0,0,0
5957,L53136,0,300.7,310.9,160.74482410867773,37.1,113,0,0,0,0,0,0
5958,L53137,0,300.7,310.9,171.42623913088303,37.2,115,0,0,0,0,0,0
5959,L53138,0,300.6,310.8,160.5353845984384,38.5,117,0,0,0,0,0,0
5960,L53139,0,300.6,310.8,144.30382255489116,51.2,119,0,0,0,0,0,0
5961,L53140,0,300.5,310.7,168.1799267221736,33.5,121,0,0,0,0,0,0
5962,L53141,0,300.3,310.7,161.16370312915637,32.3,123,0,0,0,0,0,0
5963,L53142,0,300.5,310.8,180.95573684677208,26.3,125,0,0,0,0,0,0
5964,H35377,2,300.4,310.7,173.41591447815657,36.3,127,0,0,0,0,0,0
5965,H35378,2,300.5,310.8,170.79792060016507,30.5,132,0,0,0,0,0,0
5966,H35379,2,300.5,310.9,151.52948565814768,46.5,137,0,0,0,0,0,0
5967,L53146,0,300.4,310.8,146.18877814704504,49.3,142,0,0,0,0,0,0
5968,L53147,0,300.4,310.8,145.56045961632708,52.5,144,0,0,0,0,0,0
5969,L53148,0,300.4,310.8,141.16222990130137,56.0,146,0,0,0,0,0,0
5970,M20829,1,300.4,310.8,156.1371548834127,35.9,148,0,0,0,0,0,0
5971,L53150,0,300.4,310.8,159.17402778188284,37.6,151,0,0,0,0,0,0
5972,L53151,0,300.5,310.8,158.0221104755666,33.0,153,0,0,0,0,0,0
5973,L53152,0,300.5,310.8,151.32004614790836,46.6,155,0,0,0,0,0,0
5974,L53153,0,300.5,310.8,141.79054843201934,51.8,157,0,0,0,0,0,0
5975,L53154,0,300.5,310.7,155.8229956180537,39.4,159,0,0,0,0,0,0
5976,H35389,2,300.5,310.7,173.20647496791725,28.6,161,0,0,0,0,0,0
5977,H35390,2,300.5,310.6,144.30382255489116,51.5,166,0,0,0,0,0,0
5978,L53157,0,300.6,310.7,183.25957145940458,30.6,171,0,0,0,0,0,0
5979,L53158,0,300.5,310.6,151.63420541326735,46.3,173,0,0,0,0,0,0
5980,H35393,2,300.6,310.7,157.1843524346093,45.3,175,0,0,0,0,0,0
5981,M20840,1,300.6,310.7,173.20647496791725,32.0,180,0,0,0,0,0,0
5982,M20841,1,300.7,310.7,141.05751014618173,46.5,183,0,0,0,0,0,0
5983,L53162,0,300.7,310.8,155.61355610781442,37.1,186,0,0,0,0,0,0
5984,H35397,2,300.8,310.8,153.5191610054212,45.2,188,0,0,0,0,0,0
5985,H35398,2,300.7,310.8,140.95279039106205,52.0,193,0,0,0,0,0,0
5986,L53165,0,300.7,310.7,137.60175822723295,42.4,198,0,0,0,0,0,0
5987,L53166,0,300.6,310.7,150.79644737231007,52.5,200,0,0,0,0,0,0
5988,L53167,0,300.7,310.8,168.38936623241293,39.5,202,0,0,0,0,0,0
5989,H35402,2,300.7,310.8,135.71680263507906,58.2,204,0,0,0,0,0,0
5990,L53169,0,300.7,310.7,157.8126709653273,46.1,209,0,0,0,0,0,0
5991,M20850,1,300.7,310.7,140.63863112570306,51.6,211,0,0,0,0,0,0
5992,L53171,0,300.7,310.7,148.28317324943825,40.4,214,0,0,0,0,0,0
5993,L53172,0,300.7,310.6,134.87904459412178,47.2,216,0,0,0,0,0,0
5994,M20853,1,300.7,310.6,147.3406954533613,42.4,218,0,0,0,0,0,0
5995,L53174,0,300.6,310.4,168.38936623241293,39.2,221,0,0,0,0,0,0
5996,L53175,0,300.6,310.3,201.06192982974673,22.3,223,0,0,0,0,0,0
5997,M20856,1,300.5,310.2,145.14158059584844,48.2,225,0,0,0,0,0,0
5998,M20857,1,300.5,310.2,164.51473529298548,34.6,228,0,0,0,0,0,0
5999,M20858,1,300.4,310.2,168.9129650080112,36.9,231,0,0,0,0,0,0
6000,M20859,1,300.4,310.2,174.98671080495149,30.5,234,1,1,0,0,0,0
6001,H35414,2,300.4,310.2,149.8539695762331,43.2,0,0,0,0,0,0,0
6002,M20861,1,300.4,310.2,144.5132620651305,47.3,5,0,0,0,0,0,0
6003,L53182,0,300.5,310.3,176.2433478663874,31.5,8,0,0,0,0,0,0
6004,L53183,0,300.4,310.2,160.1165055779598,36.2,10,0,0,0,0,0,0
6005,L53184,0,300.5,310.4,184.41148876572083,26.5,12,0,0,0,0,0,0
6006,L53185,0,300.6,310.5,164.41001553786586,38.3,14,0,0,0,0,0,0
6007,M20866,1,300.6,310.5,225.77579203798646,18.0,16,0,0,0,0,0,0
6008,M20867,1,300.7,310.6,141.26694965642102,54.5,19,0,0,0,0,0,0
6009,L53188,0,300.7,310.7,149.8539695762331,39.3,22,0,0,0,0,0,0
6010,L53189,0,300.6,310.6,202.21384713606304,22.0,24,0,0,0,0,0,0
6011,H35424,2,300.7,310.7,149.53981031087415,43.4,26,0,0,0,0,0,0
6012,L53191,0,300.8,310.8,163.7816970071479,36.2,31,0,0,0,0,0,0
6013,H35426,2,300.8,310.9,149.22565104551515,44.0,33,0,0,0,0,0,0
6014,L53193,0,300.7,310.8,167.23744892609665,30.5,38,0,0,0,0,0,0
6015,H35428,2,300.8,310.8,169.4365637836095,32.8,40,0,0,0,0,0,0
6016,M20875,1,300.8,310.8,159.17402778188284,38.0,45,0,0,0,0,0,0
6017,L53196,0,300.7,310.7,149.22565104551515,45.3,48,0,0,0,0,0,0
6018,L53197,0,300.8,310.9,146.39821765728436,38.2,50,0,0,0,0,0,0
6019,M20878,1,300.8,310.9,163.04865872131026,31.6,52,0,0,0,0,0,0
6020,L53199,0,300.7,310.8,159.0693080267632,43.9,55,0,0,0,0,0,0
6021,L53200,0,300.7,310.8,169.54128353872918,34.9,57,0,0,0,0,0,0
6022,L53201,0,300.7,310.8,189.96163578706282,21.4,59,0,0,0,0,0,0
6023,L53202,0,300.7,310.9,159.2787475370025,39.4,61,0,0,0,0,0,0
6024,M20883,1,300.7,310.9,143.36134475881423,51.2,63,0,0,0,0,0,0
6025,L53204,0,300.7,310.9,141.99998794225863,65.3,66,1,0,0,1,0,0
6026,L53205,0,300.7,311.0,139.90559283986545,53.3,68,0,0,0,0,0,0
6027,L53206,0,300.7,311.0,146.92181643288265,48.3,70,0,0,0,0,0,0
6028,M20887,1,300.7,311.0,147.96901398407925,44.3,72,0,0,0,0,0,0
6029,L53208,0,300.6,310.9,154.14747953613917,47.6,75,0,0,0,0,0,0
6030,M20889,1,300.7,310.8,152.053084433746,47.9,77,0,0,0,0,0,0
6031,L53210,0,300.6,310.7,146.2934979021647,53.7,80,0,0,0,0,0,0
6032,L53211,0,300.6,310.7,152.36724369910496,40.6,82,0,0,0,0,0,0
6033,L53212,0,300.7,310.8,183.67845047988325,27.7,84,0,0,0,0,0,0
6034,L53213,0,300.6,310.9,154.04275978101953,37.9,86,0,0,0,0,0,0
6035,M20894,1,300.6,310.8,145.4557398612074,48.1,88,0,0,0,0,0,0
6036,M20895,1,300.6,310.9,178.23302321366094,30.3,91,0,0,0,0,0,0
6037,M20896,1,300.6,311.0,146.71237692264333,54.6,94,0,0,0,0,0,0
6038,L53217,0,300.7,311.1,149.33037080063482,46.2,97,0,0,0,0,0,0
6039,L53218,0,300.7,311.0,156.66075365901102,38.3,99,0,0,0,0,0,0
6040,L53219,0,300.6,310.9,150.06340908647243,42.6,101,0,0,0,0,0,0
6041,M20900,1,300.7,311.1,150.58700786207075,46.6,103,0,0,0,0,0,0
6042,M20901,1,300.7,311.0,148.49261275967757,49.3,106,0,0,0,0,0,0
6043,M20902,1,300.8,311.0,165.45721308906244,36.6,109,0,0,0,0,0,0
6044,M20903,1,300.7,310.9,153.72860051566056,41.8,112,0,0,0,0,0,0
6045,M20904,1,300.8,310.9,159.38346729212216,41.7,115,0,0,0,0,0,0
6046,L53225,0,300.8,310.9,137.28759896187395,55.8,118,0,0,0,0,0,0
6047,L53226,0,300.9,311.0,137.81119773747227,56.5,120,0,0,0,0,0,0
6048,H35461,2,300.9,311.0,194.04570623672956,23.6,122,0,0,0,0,0,0
6049,M20908,1,300.9,311.0,162.94393896619061,38.8,127,0,0,0,0,0,0
6050,M20909,1,300.9,311.0,164.09585627250686,34.3,130,0,0,0,0,0,0
6051,M20910,1,300.9,311.1,161.89674141499398,37.7,133,0,0,0,0,0,0
6052,L53231,0,300.9,311.0,144.7227015753698,51.2,136,0,0,0,0,0,0
6053,L53232,0,300.9,311.0,209.7536695046785,20.2,138,0,0,0,0,0,0
6054,L53233,0,300.8,310.9,183.0501319491653,29.9,140,0,0,0,0,0,0
6055,H35468,2,300.7,310.8,158.96458827164355,40.1,142,0,0,0,0,0,0
6056,L53235,0,300.7,310.8,154.46163880149817,42.0,147,0,0,0,0,0,0
6057,L53236,0,300.8,310.8,171.11207986552404,29.2,149,0,0,0,0,0,0
6058,L53237,0,300.8,310.8,176.87166639710534,32.9,151,0,0,0,0,0,0
6059,M20918,1,300.9,310.9,171.3215193757634,35.3,153,0,0,0,0,0,0
6060,L53239,0,300.9,311.0,234.0486526924396,15.8,156,0,0,0,0,0,0
6061,L53240,0,301.0,311.1,169.1224045182505,35.6,158,0,0,0,0,0,0
6062,H35475,2,301.1,311.1,169.4365637836095,29.5,160,0,0,0,0,0,0
6063,M20922,1,301.1,311.2,147.3406954533613,53.0,165,0,0,0,0,0,0
6064,L53243,0,301.1,311.1,151.84364492350664,43.3,168,0,0,0,0,0,0
6065,L53244,0,301.1,311.1,197.8156174210373,23.8,170,0,0,0,0,0,0
6066,L53245,0,301.0,310.9,164.2005760276265,38.2,172,0,0,0,0,0,0
6067,L53246,0,301.0,311.0,188.91443823586624,25.8,174,0,0,0,0,0,0
6068,L53247,0,301.0,311.0,165.66665259930176,37.5,176,0,0,0,0,0,0
6069,M20928,1,301.0,310.9,214.36133872994353,17.9,178,0,0,0,0,0,0
6070,L53249,0,300.9,310.9,167.6563279465753,34.0,181,0,0,0,0,0,0
6071,L53250,0,300.9,310.9,169.1224045182505,32.0,183,0,0,0,0,0,0
6072,M20931,1,300.9,310.8,152.053084433746,43.6,185,0,0,0,0,0,0
6073,M20932,1,300.9,310.8,177.4999849278233,30.2,188,0,0,0,0,0,0
6074,M20933,1,300.9,310.8,187.448361664191,26.2,191,0,0,0,0,0,0
6075,M20934,1,301.0,310.8,160.5353845984384,39.3,194,0,0,0,0,0,0
6076,L53255,0,301.0,310.9,189.85691603194314,28.5,197,0,0,0,0,0,0
6077,L53256,0,301.0,310.9,156.24187463853238,36.7,199,0,0,0,0,0,0
6078,L53257,0,300.9,310.7,154.8805178219768,43.3,201,0,0,0,0,0,0
6079,L53258,0,300.8,310.7,140.21975210522444,59.1,203,1,0,0,0,1,0
6080,M20939,1,300.8,310.7,143.57078426905355,44.7,205,0,0,0,0,0,0
6081,L53260,0,300.9,310.7,153.72860051566056,36.2,208,0,0,0,0,0,0
6082,L53261,0,300.9,310.7,158.85986851652387,41.7,210,0,0,0,0,0,0
6083,L53262,0,300.9,310.7,141.58110892178001,46.4,212,0,0,0,0,0,0
6084,L53263,0,300.9,310.7,145.4557398612074,50.0,214,0,0,0,0,0,0
6085,M20944,1,300.8,310.6,157.60323145508795,36.2,0,0,0,0,0,0,0
6086,L53265,0,300.9,310.6,161.05898337403673,36.7,3,0,0,0,0,0,0
6087,L53266,0,300.9,310.8,155.19467708733578,37.0,5,0,0,0,0,0,0
6088,M20947,1,300.9,310.8,167.44688843633597,33.0,7,0,0,0,0,0,0
6089,L53268,0,300.9,310.8,154.5663585566178,39.0,10,0,0,0,0,0,0
6090,L53269,0,300.9,310.7,158.0221104755666,37.5,12,0,0,0,0,0,0
6091,L53270,0,300.9,310.8,178.8613417443789,29.1,14,0,0,0,0,0,0
6093,L53272,0,300.9,310.7,173.62535398839591,28.5,18,0,0,0,0,0,0
6094,L53273,0,301.0,310.8,143.98966328953216,57.2,20,0,0,0,0,0,0
6095,M20954,1,300.9,310.8,146.817096677763,48.1,22,0,0,0,0,0,0
6096,M20955,1,300.9,310.7,152.053084433746,47.3,25,0,0,0,0,0,0
6097,M20956,1,300.8,310.7,155.29939684245542,40.8,28,0,0,0,0,0,0
6098,H35511,2,300.9,310.8,154.67107831173746,38.4,31,0,0,0,0,0,0
6099,M20958,1,300.8,310.7,201.4808088502254,22.4,36,0,0,0,0,0,0
6100,H35513,2,300.9,310.7,168.49408598753254,28.7,39,0,0,0,0,0,0
6101,M20960,1,300.8,310.7,197.50145815567834,21.1,44,0,0,0,0,0,0
6102,L53281,0,300.7,310.6,169.22712427337018,29.6,47,0,0,0,0,0,0
6103,L53282,0,300.7,310.7,151.0058868825494,43.2,49,0,0,0,0,0,0
6104,L53283,0,300.8,310.8,147.3406954533613,45.1,51,0,0,0,0,0,0
6105,M20964,1,300.8,310.8,152.99556222982292,41.3,53,0,0,0,0,0,0
6106,M20965,1,300.8,310.9,159.38346729212216,46.2,56,0,0,0,0,0,0
6107,L53286,0,300.9,311.0,149.9586893313528,48.1,59,0,0,0,0,0,0
6108,L53287,0,300.9,311.0,150.58700786207075,49.0,61,0,0,0,0,0,0
6109,M20968,1,300.8,310.9,175.7197490907891,28.1,63,0,0,0,0,0,0
6110,M20969,1,300.8,310.9,158.54570925116488,38.7,66,0,0,0,0,0,0
6111,L53290,0,300.7,310.8,160.6401043535581,41.3,69,0,0,0,0,0,0
6112,M20971,1,300.7,310.8,155.61355610781442,41.2,71,0,0,0,0,0,0
6113,L53292,0,300.7,310.8,201.58552860534508,22.0,74,0,0,0,0,0,0
6114,M20973,1,300.7,310.8,180.53685782629344,30.0,76,0,0,0,0,0,0
6115,M20974,1,300.8,310.8,162.21090068035298,35.5,79,0,0,0,0,0,0
6116,L53295,0,300.8,310.9,152.57668320934428,47.7,82,0,0,0,0,0,0
6117,L53296,0,300.8,310.9,152.15780418886564,43.9,84,0,0,0,0,0,0
6118,L53297,0,300.8,311.0,165.24777357882311,44.4,86,0,0,0,0,0,0
6119,M20978,1,300.9,311.1,138.7536755335492,61.4,88,0,0,0,0,0,0
6120,L53299,0,300.9,311.1,154.04275978101953,39.3,91,0,0,0,0,0,0
6121,M20980,1,300.9,311.2,154.14747953613917,40.0,93,0,0,0,0,0,0
6122,L53301,0,300.9,311.1,152.57668320934428,37.4,96,0,0,0,0,0,0
6123,L53302,0,301.0,311.0,146.817096677763,55.3,98,0,0,0,0,0,0
6124,L53303,0,300.9,310.9,154.67107831173746,41.5,100,0,0,0,0,0,0
6125,M20984,1,300.9,310.9,180.85101709165244,30.1,102,0,0,0,0,0,0
6126,L53305,0,300.9,310.9,208.91591146372124,20.2,105,0,0,0,0,0,0
6127,L53306,0,300.9,310.9,143.46606451393387,52.5,107,0,0,0,0,0,0
6128,L53307,0,300.9,310.9,128.5958592869422,66.4,109,0,0,0,0,0,0
6129,L53308,0,300.9,311.0,156.97491292437,38.0,111,0,0,0,0,0,0
6130,M20989,1,301.0,311.0,157.91739072044692,46.9,113,0,0,0,0,0,0
6131,L53310,0,301.0,310.9,154.25219929125885,44.2,116,0,0,0,0,0,0
6132,H35545,2,301.0,311.0,171.74039839624203,37.6,118,0,0,0,0,0,0
6133,L53312,0,301.1,311.1,149.64453006599382,42.5,123,0,0,0,0,0,0
6134,L53313,0,301.1,311.1,153.93804002589985,40.9,125,0,0,0,0,0,0
6135,L53314,0,301.0,311.0,165.5619328441821,37.0,127,0,0,0,0,0,0
6136,L53315,0,301.0,310.9,182.212373908208,28.9,129,0,0,0,0,0,0
6137,H35550,2,300.9,310.8,145.56045961632708,40.6,131,0,0,0,0,0,0
6138,M20997,1,300.9,310.8,208.18287317788364,19.7,136,0,0,0,0,0,0
6139,M20998,1,300.8,310.7,152.053084433746,43.0,139,0,0,0,0,0,0
